Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4172542,SA_0000001688,COUNTRY,GEO,EUR,Europe,YEAR,2018,SEX,SEX_FMLE,,,,,,,5.9 [4.0 - 7.8],5.86466,3.99076,7.83521,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
4174367,SA_0000001688,COUNTRY,MDV,SEAR,South-East Asia,YEAR,2010,SEX,SEX_BTSX,,,,,,,1.6 [0.1 - 3.2],1.55865,0.1151,3.18762,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
4174719,SA_0000001688,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2018,SEX,SEX_FMLE,,,,,,,0.5 [0.1 - 1.0],0.48378,0.10719,0.95601,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
4175044,SA_0000001688,COUNTRY,CAF,AFR,Africa,YEAR,2003,SEX,SEX_BTSX,,,,,,,2.3 [0.9 - 3.8],2.29403,0.93414,3.83079,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
4176000,SA_0000001688,COUNTRY,DOM,AMR,Americas,YEAR,2009,SEX,SEX_BTSX,,,,,,,7.0 [4.3 - 9.7],6.99381,4.281,9.70801,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
4176210,SA_0000001688,COUNTRY,FRA,EUR,Europe,YEAR,2020,SEX,SEX_BTSX,,,,,,,10.3 [7.2 - 13.5],10.31848,7.2433,13.48724,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
4176768,SA_0000001688,COUNTRY,BLZ,AMR,Americas,YEAR,2017,SEX,SEX_MLE,,,,,,,9.4 [5.2 - 13.8],9.36556,5.17794,13.79127,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
4177106,SA_0000001688,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2000,SEX,SEX_MLE,,,,,,,5.0 [2.0 - 8.3],4.99521,1.95052,8.28984,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
4178100,SA_0000001688,COUNTRY,CHL,AMR,Americas,YEAR,2005,SEX,SEX_MLE,,,,,,,11.6 [8.0 - 15.3],11.60771,7.9604,15.30698,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
4178443,SA_0000001688,UNREGION,17,,,YEAR,2000,SEX,SEX_BTSX,,,,,,,7.3 [5.6-9.0],7.28736,5.62184,9.01625,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:51Z,2000,2000-01-01,2000-12-31
4179452,SA_0000001688,COUNTRY,FSM,WPR,Western Pacific,YEAR,2019,SEX,SEX_MLE,,,,,,,3.5 [1.1 - 6.1],3.52725,1.1454,6.09536,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
4180096,SA_0000001688,COUNTRY,OMN,EMR,Eastern Mediterranean,YEAR,2001,SEX,SEX_BTSX,,,,,,,0.8 [0.1 - 1.8],0.81881,0.08393,1.84317,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
4180395,SA_0000001688,COUNTRY,BIH,EUR,Europe,YEAR,2003,SEX,SEX_BTSX,,,,,,,5.2 [3.0 - 7.5],5.15843,3.03368,7.5015,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
4180513,SA_0000001688,COUNTRY,TTO,AMR,Americas,YEAR,2008,SEX,SEX_FMLE,,,,,,,2.6 [1.6 - 3.6],2.56166,1.64889,3.58126,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
4180799,SA_0000001688,COUNTRY,TON,WPR,Western Pacific,YEAR,2018,SEX,SEX_FMLE,,,,,,,0.1 [0.0 - 0.4],0.12768,0,0.40027,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
4182499,SA_0000001688,COUNTRY,KNA,AMR,Americas,YEAR,2011,SEX,SEX_FMLE,,,,,,,2.5 [1.1 - 4.0],2.54651,1.073,4.04757,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
4182674,SA_0000001688,COUNTRY,BFA,AFR,Africa,YEAR,2010,SEX,SEX_FMLE,,,,,,,2.7 [1.7 - 3.8],2.72539,1.6895,3.79823,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
4183088,SA_0000001688,COUNTRY,JAM,AMR,Americas,YEAR,2002,SEX,SEX_MLE,,,,,,,5.1 [2.3 - 8.3],5.10028,2.31008,8.3083,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
4184208,SA_0000001688,REGION,EUR,,,YEAR,2007,SEX,SEX_MLE,,,,,,,17.5 [16.1 - 19.0],17.49181,16.06012,18.95906,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
4185303,SA_0000001688,COUNTRY,LUX,EUR,Europe,YEAR,2017,SEX,SEX_FMLE,,,,,,,5.5 [3.6 - 7.7],5.46737,3.63642,7.72533,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
4187145,SA_0000001688,COUNTRY,DNK,EUR,Europe,YEAR,2005,SEX,SEX_FMLE,,,,,,,5.1 [3.7 - 6.6],5.12014,3.69634,6.59124,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
4187488,SA_0000001688,COUNTRY,NOR,EUR,Europe,YEAR,2014,SEX,SEX_MLE,,,,,,,10.6 [6.9 - 14.7],10.61706,6.92502,14.69882,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
4187867,SA_0000001688,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2018,SEX,SEX_BTSX,,,,,,,2.1 [0.9 - 3.5],2.11591,0.86752,3.469,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
4188330,SA_0000001688,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2004,SEX,SEX_FMLE,,,,,,,0.0 [0.0 - 0.0],0,0,0,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
4188978,SA_0000001688,COUNTRY,MLI,AFR,Africa,YEAR,2004,SEX,SEX_MLE,,,,,,,1.3 [0.1 - 2.9],1.3356,0.14908,2.87124,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
4189294,SA_0000001688,COUNTRY,NOR,EUR,Europe,YEAR,2010,SEX,SEX_MLE,,,,,,,11.5 [7.8 - 15.6],11.51969,7.75957,15.64805,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
4189766,SA_0000001688,COUNTRY,ERI,AFR,Africa,YEAR,2010,SEX,SEX_MLE,,,,,,,2.5 [0.6 - 4.7],2.52748,0.62178,4.74823,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
4189902,SA_0000001688,COUNTRY,BFA,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,3.3 [2.2 - 4.5],3.31405,2.24374,4.48466,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
4189920,SA_0000001688,COUNTRY,AGO,AFR,Africa,YEAR,2011,SEX,SEX_FMLE,,,,,,,3.8 [2.6 - 5.2],3.84861,2.60181,5.17352,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
4191071,SA_0000001688,UNREGION,62,,,YEAR,2005,SEX,SEX_FMLE,,,,,,,0.6 [0.3-1.0],0.58656,0.25618,0.97741,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:53Z,2005,2005-01-01,2005-12-31
4191254,SA_0000001688,COUNTRY,COL,AMR,Americas,YEAR,2014,SEX,SEX_BTSX,,,,,,,5.0 [3.0 - 7.1],4.97987,2.95463,7.119,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
4191442,SA_0000001688,COUNTRY,SYC,AFR,Africa,YEAR,2001,SEX,SEX_FMLE,,,,,,,3.0 [1.8 - 4.3],2.97994,1.75117,4.26861,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
4192565,SA_0000001688,COUNTRY,CMR,AFR,Africa,YEAR,2014,SEX,SEX_MLE,,,,,,,18.7 [12.4 - 25.3],18.72642,12.4281,25.25162,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
4193114,SA_0000001688,COUNTRY,BRA,AMR,Americas,YEAR,2013,SEX,SEX_FMLE,,,,,,,3.7 [2.5 - 5.0],3.65738,2.45655,4.99307,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
4194965,SA_0000001688,COUNTRY,ZAF,AFR,Africa,YEAR,2005,SEX,SEX_FMLE,,,,,,,3.1 [2.0 - 4.2],3.0864,2.04758,4.24286,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
4196009,SA_0000001688,COUNTRY,BWA,AFR,Africa,YEAR,2004,SEX,SEX_MLE,,,,,,,11.9 [7.6 - 16.2],11.91843,7.64577,16.20902,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
4196829,SA_0000001688,REGION,WPR,,,YEAR,2007,SEX,SEX_MLE,,,,,,,7.6 [5.1 - 10.1],7.56442,5.11033,10.09968,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
4196856,SA_0000001688,COUNTRY,PRY,AMR,Americas,YEAR,2019,SEX,SEX_MLE,,,,,,,8.8 [5.5 - 12.4],8.84633,5.54449,12.42105,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
4196991,SA_0000001688,COUNTRY,NER,AFR,Africa,YEAR,2014,SEX,SEX_BTSX,,,,,,,0.2 [0.0 - 0.6],0.1775,0,0.62244,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
4196994,SA_0000001688,COUNTRY,SLB,WPR,Western Pacific,YEAR,2002,SEX,SEX_MLE,,,,,,,1.1 [0.1 - 2.5],1.07854,0.11198,2.49777,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
4197414,SA_0000001688,COUNTRY,FJI,WPR,Western Pacific,YEAR,2017,SEX,SEX_FMLE,,,,,,,1.1 [0.4 - 1.7],1.06326,0.44836,1.70975,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
4198044,SA_0000001688,COUNTRY,GHA,AFR,Africa,YEAR,2018,SEX,SEX_BTSX,,,,,,,4.5 [2.0 - 7.1],4.54779,2.00218,7.1382,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
4198124,SA_0000001688,COUNTRY,SEN,AFR,Africa,YEAR,2000,SEX,SEX_MLE,,,,,,,0.8 [0.0 - 2.2],0.83768,5.9e-4,2.16198,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
4198193,SA_0000001688,UNREGION,514,,,YEAR,2019,SEX,SEX_BTSX,,,,,,,9.8 [9.0-10.8],9.84217,8.97787,10.831480000000001,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:55Z,2019,2019-01-01,2019-12-31
4198341,SA_0000001688,REGION,WPR,,,YEAR,2013,SEX,SEX_FMLE,,,,,,,2.9 [2.1 - 3.8],2.93597,2.14163,3.78512,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
4199796,SA_0000001688,COUNTRY,CHE,EUR,Europe,YEAR,2013,SEX,SEX_FMLE,,,,,,,5.0 [3.6 - 6.6],5.03525,3.56515,6.62743,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
4200302,SA_0000001688,COUNTRY,COK,WPR,Western Pacific,YEAR,2006,SEX,SEX_FMLE,,,,,,,2.6 [1.4 - 3.8],2.56628,1.35206,3.79545,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
4200335,SA_0000001688,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2005,SEX,SEX_FMLE,,,,,,,0.1 [0.0 - 0.3],0.10109,3.9e-4,0.31747,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
4201868,SA_0000001688,COUNTRY,GMB,AFR,Africa,YEAR,2004,SEX,SEX_FMLE,,,,,,,1.4 [0.7 - 2.1],1.35723,0.6823,2.08395,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
4202176,SA_0000001688,COUNTRY,PAN,AMR,Americas,YEAR,2009,SEX,SEX_BTSX,,,,,,,6.4 [4.2 - 8.9],6.43763,4.20291,8.89922,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
4203178,SA_0000001688,COUNTRY,GTM,AMR,Americas,YEAR,2000,SEX,SEX_BTSX,,,,,,,2.4 [1.1 - 3.8],2.41236,1.08311,3.80872,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
4203704,SA_0000001688,COUNTRY,LCA,AMR,Americas,YEAR,2000,SEX,SEX_FMLE,,,,,,,4.4 [3.0 - 6.0],4.43976,3.04143,5.97539,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
4204856,SA_0000001688,COUNTRY,GEO,EUR,Europe,YEAR,2006,SEX,SEX_BTSX,,,,,,,13.5 [9.1 - 18.0],13.52936,9.13027,18.01748,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
4205012,SA_0000001688,COUNTRY,RWA,AFR,Africa,YEAR,2008,SEX,SEX_BTSX,,,,,,,1.3 [0.3 - 2.4],1.2541,0.29139,2.42272,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
4205635,SA_0000001688,COUNTRY,CMR,AFR,Africa,YEAR,2012,SEX,SEX_BTSX,,,,,,,13.0 [8.9 - 17.2],12.97547,8.86708,17.19471,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
4205713,SA_0000001688,COUNTRY,GNB,AFR,Africa,YEAR,2018,SEX,SEX_FMLE,,,,,,,1.4 [0.7 - 2.1],1.4028,0.74833,2.11166,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
4205991,SA_0000001688,COUNTRY,LUX,EUR,Europe,YEAR,2003,SEX,SEX_BTSX,,,,,,,13.1 [10.0 - 16.4],13.13156,9.99197,16.41578,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
4206486,SA_0000001688,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2008,SEX,SEX_BTSX,,,,,,,0.3 [0.0 - 0.9],0.31164,0,0.92807,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
4206854,SA_0000001688,COUNTRY,EGY,EMR,Eastern Mediterranean,YEAR,2003,SEX,SEX_FMLE,,,,,,,0.0 [0.0 - 0.1],0.03499,0,0.13331,,2024-06-21T08:49:58Z,2003,2003-01-01,2003-12-31
4206949,SA_0000001688,COUNTRY,PER,AMR,Americas,YEAR,2016,SEX,SEX_FMLE,,,,,,,3.5 [2.2 - 4.9],3.51162,2.21354,4.88487,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
4206980,SA_0000001688,COUNTRY,LSO,AFR,Africa,YEAR,2007,SEX,SEX_MLE,,,,,,,6.4 [3.3 - 10.0],6.41201,3.31547,9.98508,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
4207218,SA_0000001688,COUNTRY,MAR,EMR,Eastern Mediterranean,YEAR,2001,SEX,SEX_BTSX,,,,,,,0.5 [0.0 - 1.2],0.46336,0,1.18897,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
4207595,SA_0000001688,COUNTRY,BRA,AMR,Americas,YEAR,2008,SEX,SEX_BTSX,,,,,,,8.5 [5.6 - 11.2],8.45183,5.61899,11.17649,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
4207964,SA_0000001688,COUNTRY,MNG,WPR,Western Pacific,YEAR,2000,SEX,SEX_BTSX,,,,,,,2.8 [1.3 - 4.5],2.83312,1.31229,4.46619,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
4209630,SA_0000001688,COUNTRY,BRN,WPR,Western Pacific,YEAR,2019,SEX,SEX_MLE,,,,,,,0.7 [0.0 - 2.6],0.66407,0,2.58739,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
4212317,SA_0000001688,COUNTRY,ATG,AMR,Americas,YEAR,2016,SEX,SEX_MLE,,,,,,,12.8 [6.7 - 18.9],12.75395,6.65234,18.9267,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
4212342,SA_0000001688,COUNTRY,GHA,AFR,Africa,YEAR,2004,SEX,SEX_MLE,,,,,,,8.3 [3.9 - 12.6],8.28943,3.85983,12.62887,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
4212598,SA_0000001688,COUNTRY,KEN,AFR,Africa,YEAR,2008,SEX,SEX_BTSX,,,,,,,2.3 [0.9 - 3.8],2.31192,0.91819,3.83813,,2024-06-21T08:49:58Z,2008,2008-01-01,2008-12-31
4212611,SA_0000001688,COUNTRY,GAB,AFR,Africa,YEAR,2019,SEX,SEX_FMLE,,,,,,,2.9 [2.0 - 4.0],2.94429,1.96749,4.02783,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
4212697,SA_0000001688,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2018,SEX,SEX_MLE,,,,,,,0.2 [0.0 - 0.8],0.17794,0,0.81283,,2024-06-21T08:49:58Z,2018,2018-01-01,2018-12-31
4213972,SA_0000001688,COUNTRY,BEN,AFR,Africa,YEAR,2014,SEX,SEX_MLE,,,,,,,13.7 [8.4 - 18.9],13.70573,8.40344,18.85788,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
4214161,SA_0000001688,COUNTRY,ISR,EUR,Europe,YEAR,2000,SEX,SEX_BTSX,,,,,,,2.9 [1.4 - 4.6],2.92545,1.3645,4.6402,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
4214479,SA_0000001688,COUNTRY,GMB,AFR,Africa,YEAR,2010,SEX,SEX_BTSX,,,,,,,3.2 [1.5 - 5.0],3.16961,1.47099,4.99563,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
4214697,SA_0000001688,COUNTRY,COK,WPR,Western Pacific,YEAR,2009,SEX,SEX_MLE,,,,,,,14.5 [8.7 - 20.5],14.49711,8.71143,20.53779,,2024-06-21T08:49:58Z,2009,2009-01-01,2009-12-31
4215009,SA_0000001688,UNREGION,35,,,YEAR,2019,SEX,SEX_BTSX,,,,,,,3.9 [3.1-4.7],3.86109,3.10847,4.69004,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:52Z,2019,2019-01-01,2019-12-31
4215406,SA_0000001688,COUNTRY,ERI,AFR,Africa,YEAR,2002,SEX,SEX_FMLE,,,,,,,0.3 [0.0 - 0.6],0.27014,0.03864,0.58211,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
4216251,SA_0000001688,COUNTRY,JAM,AMR,Americas,YEAR,2006,SEX,SEX_BTSX,,,,,,,3.1 [1.4 - 4.9],3.08268,1.35123,4.94862,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
4216955,SA_0000001688,COUNTRY,ZWE,AFR,Africa,YEAR,2012,SEX,SEX_FMLE,,,,,,,1.4 [0.7 - 2.1],1.37793,0.73812,2.10434,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
4218542,SA_0000001688,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2016,SEX,SEX_FMLE,,,,,,,0.2 [0.0 - 0.4],0.16991,0.00352,0.4166,,2024-06-21T08:49:58Z,2016,2016-01-01,2016-12-31
4218721,SA_0000001688,COUNTRY,BRA,AMR,Americas,YEAR,2000,SEX,SEX_BTSX,,,,,,,8.7 [5.9 - 11.6],8.71482,5.91829,11.59922,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
4218728,SA_0000001688,COUNTRY,TON,WPR,Western Pacific,YEAR,2011,SEX,SEX_BTSX,,,,,,,0.8 [0.0 - 1.9],0.82594,0.01172,1.91668,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
4219196,SA_0000001688,COUNTRY,DNK,EUR,Europe,YEAR,2017,SEX,SEX_BTSX,,,,,,,9.5 [6.8 - 12.4],9.49828,6.7892,12.41397,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
4219289,SA_0000001688,COUNTRY,TUN,EMR,Eastern Mediterranean,YEAR,2000,SEX,SEX_BTSX,,,,,,,1.6 [0.3 - 3.1],1.6287,0.33159,3.08605,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
4219582,SA_0000001688,COUNTRY,CAN,AMR,Americas,YEAR,2019,SEX,SEX_FMLE,,,,,,,4.3 [2.9 - 5.8],4.33655,2.93386,5.77729,,2024-06-21T08:49:58Z,2019,2019-01-01,2019-12-31
4220238,SA_0000001688,COUNTRY,SVN,EUR,Europe,YEAR,2005,SEX,SEX_FMLE,,,,,,,5.2 [3.8 - 6.6],5.17464,3.80047,6.62726,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
4220851,SA_0000001688,COUNTRY,BRN,WPR,Western Pacific,YEAR,2005,SEX,SEX_MLE,,,,,,,0.3 [0.0 - 1.5],0.27614,0,1.47795,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
4221648,SA_0000001688,COUNTRY,BEN,AFR,Africa,YEAR,2013,SEX,SEX_BTSX,,,,,,,8.7 [5.5 - 11.9],8.67372,5.47078,11.89774,,2024-06-21T08:49:58Z,2013,2013-01-01,2013-12-31
4222884,SA_0000001688,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2020,SEX,SEX_MLE,,,,,,,0.0 [0.0 - 0.0],0,0,0,Data is for 2020 only; it is not a three-year average.,2024-06-21T08:49:58Z,2020,2020-01-01,2020-12-31
4222938,SA_0000001688,COUNTRY,AZE,EUR,Europe,YEAR,2015,SEX,SEX_BTSX,,,,,,,1.4 [0.2 - 3.0],1.43723,0.17573,2.96241,,2024-06-21T08:49:58Z,2015,2015-01-01,2015-12-31
4222996,SA_0000001688,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2000,SEX,SEX_BTSX,,,,,,,0.0 [0.0 - 0.0],0,0,0,,2024-06-21T08:49:58Z,2000,2000-01-01,2000-12-31
4224271,SA_0000001688,COUNTRY,URY,AMR,Americas,YEAR,2006,SEX,SEX_BTSX,,,,,,,6.5 [4.1 - 8.8],6.49841,4.13653,8.82243,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
4224398,SA_0000001688,COUNTRY,GUY,AMR,Americas,YEAR,2005,SEX,SEX_BTSX,,,,,,,5.8 [3.8 - 8.0],5.82427,3.78021,8.0047,,2024-06-21T08:49:58Z,2005,2005-01-01,2005-12-31
4226249,SA_0000001688,COUNTRY,MWI,AFR,Africa,YEAR,2017,SEX,SEX_FMLE,,,,,,,1.1 [0.4 - 1.9],1.1215,0.43247,1.85086,,2024-06-21T08:49:58Z,2017,2017-01-01,2017-12-31
4226824,SA_0000001688,COUNTRY,ESP,EUR,Europe,YEAR,2014,SEX,SEX_FMLE,,,,,,,4.1 [2.9 - 5.4],4.1064,2.86397,5.40828,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
4227657,SA_0000001688,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2014,SEX,SEX_MLE,,,,,,,0.2 [0.0 - 0.7],0.15159,0,0.7118,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
4228366,SA_0000001688,COUNTRY,FSM,WPR,Western Pacific,YEAR,2004,SEX,SEX_MLE,,,,,,,5.1 [2.3 - 8.1],5.05049,2.3078,8.05609,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
4228806,SA_0000001688,COUNTRY,PRY,AMR,Americas,YEAR,2012,SEX,SEX_BTSX,,,,,,,6.1 [3.8 - 8.5],6.05804,3.78825,8.49118,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
4229079,SA_0000001688,COUNTRY,FIN,EUR,Europe,YEAR,2002,SEX,SEX_BTSX,,,,,,,10.1 [7.3 - 13.1],10.14176,7.34273,13.14873,,2024-06-21T08:49:58Z,2002,2002-01-01,2002-12-31
4229627,SA_0000001688,COUNTRY,LCA,AMR,Americas,YEAR,2001,SEX,SEX_BTSX,,,,,,,10.3 [7.1 - 13.8],10.34978,7.11554,13.75527,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
4230113,SA_0000001688,COUNTRY,SVN,EUR,Europe,YEAR,2011,SEX,SEX_MLE,,,,,,,17.9 [13.5 - 23.0],17.91363,13.49837,23.04434,,2024-06-21T08:49:58Z,2011,2011-01-01,2011-12-31
4230201,SA_0000001688,COUNTRY,MDG,AFR,Africa,YEAR,2004,SEX,SEX_BTSX,,,,,,,1.0 [0.2 - 2.1],0.99665,0.17476,2.0534,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
4230694,SA_0000001688,COUNTRY,BRB,AMR,Americas,YEAR,2001,SEX,SEX_MLE,,,,,,,11.6 [7.3 - 16.3],11.62167,7.2659,16.30543,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
4233904,SA_0000001688,COUNTRY,COK,WPR,Western Pacific,YEAR,2014,SEX,SEX_MLE,,,,,,,17.4 [11.1 - 24.0],17.43558,11.06957,23.96701,,2024-06-21T08:49:58Z,2014,2014-01-01,2014-12-31
4234198,SA_0000001688,COUNTRY,ISL,EUR,Europe,YEAR,2010,SEX,SEX_BTSX,,,,,,,7.5 [5.1 - 10.1],7.47418,5.05217,10.10929,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
4234420,SA_0000001688,UNREGION,39,,,YEAR,2005,SEX,SEX_FMLE,,,,,,,4.4 [3.6-5.1],4.35765,3.64186,5.08282,WHO Global Information System on Alcohol and Health (GISAH),2023-03-20T08:21:52Z,2005,2005-01-01,2005-12-31
4234765,SA_0000001688,COUNTRY,LAO,WPR,Western Pacific,YEAR,2004,SEX,SEX_BTSX,,,,,,,7.7 [4.5 - 11.0],7.70802,4.45583,10.98229,,2024-06-21T08:49:58Z,2004,2004-01-01,2004-12-31
4235327,SA_0000001688,COUNTRY,TCD,AFR,Africa,YEAR,2001,SEX,SEX_FMLE,,,,,,,0.8 [0.2 - 1.5],0.78933,0.16512,1.49363,,2024-06-21T08:49:58Z,2001,2001-01-01,2001-12-31
4235898,SA_0000001688,COUNTRY,BDI,AFR,Africa,YEAR,2012,SEX,SEX_MLE,,,,,,,7.7 [4.3 - 11.2],7.65731,4.28449,11.22482,,2024-06-21T08:49:58Z,2012,2012-01-01,2012-12-31
4236658,SA_0000001688,COUNTRY,HUN,EUR,Europe,YEAR,2006,SEX,SEX_FMLE,,,,,,,5.5 [3.9 - 7.4],5.53299,3.87671,7.36477,,2024-06-21T08:49:58Z,2006,2006-01-01,2006-12-31
4237451,SA_0000001688,COUNTRY,AUS,WPR,Western Pacific,YEAR,2007,SEX,SEX_BTSX,,,,,,,11.2 [8.3 - 14.1],11.18667,8.32612,14.11611,,2024-06-21T08:49:58Z,2007,2007-01-01,2007-12-31
4237742,SA_0000001688,COUNTRY,THA,SEAR,South-East Asia,YEAR,2010,SEX,SEX_BTSX,,,,,,,7.6 [4.9 - 10.3],7.56742,4.93755,10.30984,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
4238000,SA_0000001688,COUNTRY,ISR,EUR,Europe,YEAR,2010,SEX,SEX_FMLE,,,,,,,1.3 [0.7 - 2.1],1.34763,0.65157,2.11461,,2024-06-21T08:49:58Z,2010,2010-01-01,2010-12-31
